archive_path,split,label,source_relative_path,sha256,width,height,mode
fabric_stain_pilot/test/stain/178.jpg,test/stain,stain,stain/178.jpg,d63600de1035a2e8ac1c7748c413e60863438b9c704edacce041fe4f7a9143b3,1984,1488,L
fabric_stain_pilot/test/stain/179.jpg,test/stain,stain,stain/179.jpg,cc42a71c53a59a1dad0c8b8b86678d9e8d2752cabc481d82186460f10d8810f4,1984,1488,L
fabric_stain_pilot/test/stain/18.jpg,test/stain,stain,stain/18.jpg,a6c08ed1c63feccc4f7ea88b5f38a04cef0608097bcc9b4ac72302293b327a55,1984,1488,L
fabric_stain_pilot/test/stain/180.jpg,test/stain,stain,stain/180.jpg,152c13eee8d4f718d351f70bfec07d18eba6f46dc4bb0f2f273b89f441333493,1984,1488,L
fabric_stain_pilot/test/stain/181.jpg,test/stain,stain,stain/181.jpg,ab4ddb8f8e8ee187704d876bd971ce8582d196ff133187b0e11eaae7a1605633,1984,1488,L
fabric_stain_pilot/test/stain/182.jpg,test/stain,stain,stain/182.jpg,abc846db0244c51cc809812c527f94fd9627f5da2065b4247d994143c6bc8280,1984,1488,L
fabric_stain_pilot/test/stain/183.jpg,test/stain,stain,stain/183.jpg,4f5e2fe7a8b5c9151b0e73c7502c80031b09767c6f09f8c3d565f321ffa1b5d2,1984,1488,L
fabric_stain_pilot/test/stain/184.jpg,test/stain,stain,stain/184.jpg,1d2b8549d9982e48f426f41f4fec99ef4ec549dec474e01cbd7e2c243d2ea9ff,1488,1984,L
fabric_stain_pilot/test/stain/185.jpg,test/stain,stain,stain/185.jpg,8ac7480ba0ba6080eac3586c63eb9b188b459cbb1db413ea639bbe61fe2794f6,1488,1984,L
fabric_stain_pilot/test/stain/186.jpg,test/stain,stain,stain/186.jpg,d42f478599c626623691160ed16a635551877cca21d08f179808fd91c433da7f,1488,1984,L
fabric_stain_pilot/test/stain/187.jpg,test/stain,stain,stain/187.jpg,a64ab3e235b340649601a969b096ea8777fb2a55b6344b9c75b9836f09c46054,1488,1984,L
fabric_stain_pilot/test/stain/188.jpg,test/stain,stain,stain/188.jpg,e642bae9b1c5af1ff27b89da188daaaddffc71c429e602d278d23a19bc3b2cbc,1488,1984,L
fabric_stain_pilot/test/stain/189.jpg,test/stain,stain,stain/189.jpg,76382c3179bea1a85d98b5f196dfe630d67fc141ce71c56fee5bb47f8957f8b0,1488,1984,L
fabric_stain_pilot/test/stain/19.jpg,test/stain,stain,stain/19.jpg,80732f9df8b843f6e8d4c6aaadf9107337221cb652e38835b8d91430adef8956,1984,1488,L
fabric_stain_pilot/test/stain/190.jpg,test/stain,stain,stain/190.jpg,ceb15908414dc58a3419362efcc5df31cb70fccc7b3267b9d87ca79579768fb3,1984,1488,L
fabric_stain_pilot/test/stain/191.jpg,test/stain,stain,stain/191.jpg,ef09000b3b008a6e084bd897e6914e54f8dee1d8e3f5465f8256fc04c5f158a2,1984,1488,L
fabric_stain_pilot/test/stain/192.jpg,test/stain,stain,stain/192.jpg,159476620d1359723bc1d47bd2f6fe3c89bc416e1556f17904fdca3e1838a87b,1984,1488,L
fabric_stain_pilot/test/stain/193.jpg,test/stain,stain,stain/193.jpg,738f50b27f4c222a62a0cb76dcd39a7645a2c6afa79e97ebc5cb0392181b7bbc,1488,1984,L
fabric_stain_pilot/test/stain/194.jpg,test/stain,stain,stain/194.jpg,646fad911b44ed8348665450858690f9e86daab069d873a895065416cbb226b2,1488,1984,L
fabric_stain_pilot/test/stain/195.jpg,test/stain,stain,stain/195.jpg,112746ae57f59e74dd1d90ac6daa2d3bc1cc412e7aea666e1d8f0782559ef2df,1488,1984,L
fabric_stain_pilot/test/stain/196.jpg,test/stain,stain,stain/196.jpg,5ec938a8d8f82a3e25f5f63cf559bf53082d946fbd97846fcf2e6bee8377a853,1984,1488,L
fabric_stain_pilot/test/stain/197.jpg,test/stain,stain,stain/197.jpg,544111f5145a4bea91008c2fdec784825ff541c2faf7e60d5e288edf32cb69e7,1984,1488,L
fabric_stain_pilot/test/stain/198.jpg,test/stain,stain,stain/198.jpg,21288b6cd18a15fc01f22b99875e1b24c9eed0c20540fd595ff68edcd565c25a,1984,1488,L
fabric_stain_pilot/test/stain/199.jpg,test/stain,stain,stain/199.jpg,2b4548b75e7905136374391c7b935ea33c0bf0e953b9dc9790eafac55fa41ab5,1984,1488,L
fabric_stain_pilot/test/stain/2.jpg,test/stain,stain,stain/2.jpg,c5866c5d2d7a5c74f02fe6f9964cc6f1df8bb2b1f9735e949f779ef095a29c8c,1984,1488,L
fabric_stain_pilot/test/stain/20.jpg,test/stain,stain,stain/20.jpg,cbb7225f1ba6eaf73b7fc2165df52def08e04747eec169abeadc2ce6ac2fb105,1984,1488,L
fabric_stain_pilot/test/stain/200.jpg,test/stain,stain,stain/200.jpg,c70cde29084dac99f61d770d4c443f9e08bb8606ca8eb1f8f5693d6a8513d090,1984,1488,L
fabric_stain_pilot/test/stain/201.jpg,test/stain,stain,stain/201.jpg,f51b6b2a4ff1a5fc46318ddb4fa3d51969c473587dfd34c1657118f3ee4477c4,1984,1488,L
fabric_stain_pilot/test/stain/202.jpg,test/stain,stain,stain/202.jpg,81ed5b8030663de7d0d0f77ef63ec198a9a20ffd00b266b08bab695401660a6a,1984,1488,L
fabric_stain_pilot/test/stain/203.jpg,test/stain,stain,stain/203.jpg,27f7a2c17607aebbc148dbd83f858be2feacef11ed2de33e8b08193379c9b35c,1984,1488,L
fabric_stain_pilot/test/stain/204.jpg,test/stain,stain,stain/204.jpg,e67310a85783a9ce45664877b541cdde356ca15b924f324e7f7661cf1e21cbc7,1984,1488,L
fabric_stain_pilot/test/stain/205.jpg,test/stain,stain,stain/205.jpg,d1c738a30976c44fbcbd9b4efe383ed4cd209f4f7bdad7a182469559f3e4706a,1984,1488,L
fabric_stain_pilot/test/stain/206.jpg,test/stain,stain,stain/206.jpg,dea61eb037700519d5cd967484e27a91ac03ec7235fb0a5b7c9e74b1b72e08ea,1984,1488,L
fabric_stain_pilot/test/stain/207.jpg,test/stain,stain,stain/207.jpg,194da58584c444b764e990eb18eee5d30ebb848a12492f8daf87a6cc241949dc,1984,1488,L
fabric_stain_pilot/test/stain/208.jpg,test/stain,stain,stain/208.jpg,e9f548c80a16b55cfa4b812f9041ed71bdbef3a05d346e56cf047639cce4f4b1,1984,1488,L
fabric_stain_pilot/test/stain/209.jpg,test/stain,stain,stain/209.jpg,5c941fb5d67c0aac3ba2b1fbe36c0027b028691f1669de402042ac4e75e8dd6d,1984,1488,L
fabric_stain_pilot/test/stain/21.jpg,test/stain,stain,stain/21.jpg,fa83f577105ec9b3bd883042b114a7bc5a5910676e29738434d7b532ef5a510b,1984,1488,L
fabric_stain_pilot/test/stain/210.jpg,test/stain,stain,stain/210.jpg,d903179e08ecccbc19b4d32e0cb9f03a45a14945205f18b2bb80f377c0bb5188,1984,1488,L
fabric_stain_pilot/test/stain/211.jpg,test/stain,stain,stain/211.jpg,50e217344d67d93a6bc352ea6a15c05c502572c2fcb00ff9d2132a1fd45e8f59,1984,1488,L
fabric_stain_pilot/test/stain/212.jpg,test/stain,stain,stain/212.jpg,e083d4e62b72badb4c9c9a998609b42ff390622e9a5685410c3751ead0f72536,1488,1984,L
fabric_stain_pilot/test/stain/213.jpg,test/stain,stain,stain/213.jpg,f2c9756d652613fa7f7d8eea3566093abb4177cb2a6f9bcd50e7ac1b32d6e088,1488,1984,L
fabric_stain_pilot/test/stain/214.jpg,test/stain,stain,stain/214.jpg,7f10262ec376b7f63d6734e304995feeea1863d83a50e9f01f6f1cf54311afe8,1984,1488,L
fabric_stain_pilot/test/stain/215.jpg,test/stain,stain,stain/215.jpg,4bca08396c8680155d28c871ac80ec17a74dd190515cc33c927e511c81794a05,1984,1488,L
fabric_stain_pilot/test/stain/216.jpg,test/stain,stain,stain/216.jpg,b2e15643239f502ca8bf5ec7201982173073331f01cd2fb5335f6e6c49df9471,1984,1488,L
fabric_stain_pilot/test/stain/217.jpg,test/stain,stain,stain/217.jpg,1023e846a6043cd6d252a14374611ae1a12fec2c8ea1f7364462e6dacdd2bb08,1488,1984,L
fabric_stain_pilot/test/stain/218.jpg,test/stain,stain,stain/218.jpg,ec4113e1cd39c10a3758c57d5befe3d1d90a40398cc3a4fce3986a6c245d00ac,1984,1488,L
fabric_stain_pilot/test/stain/219.jpg,test/stain,stain,stain/219.jpg,c51887abb351ac95119dbdb2a7f4ce69c23023d245b36650981b9639340a04e3,1984,1488,L
fabric_stain_pilot/test/stain/22.jpg,test/stain,stain,stain/22.jpg,bbf92d027ba8c7ad0fa42ba1a4d662a9d6c99ac47a98c81ddfec5c4edcb88bd5,1984,1488,L
fabric_stain_pilot/test/stain/220.jpg,test/stain,stain,stain/220.jpg,011a1319f5dcbf1e4a39ceb04a652fb90bc6ea7d2b5af35c7741d14ae29dd98b,1984,1488,L
fabric_stain_pilot/test/stain/221.jpg,test/stain,stain,stain/221.jpg,c1415cf9f602d542a53b85b3cfcc4ba8305bde2610f3657bf71faf4860e5dcfc,1488,1984,L
fabric_stain_pilot/test/stain/222.jpg,test/stain,stain,stain/222.jpg,9bd862f916a5097eb2c44327fe4c53374c85384fa9f4bb2d04e72be9de7d4baa,1488,1984,L
fabric_stain_pilot/test/stain/223.jpg,test/stain,stain,stain/223.jpg,aa96fcaca722c74f7e9bb5901713307cdb9a7fee66f0cc1d2ea3b28773b226c9,1488,1984,L
fabric_stain_pilot/test/stain/224.jpg,test/stain,stain,stain/224.jpg,9ffc04fb7e5c2084033cdb23c390fdd00c112b0bc9c86575a4d47a110c0c71c1,1488,1984,L
fabric_stain_pilot/test/stain/225.jpg,test/stain,stain,stain/225.jpg,f7ad7ecadc50fa9f5b96493e52ecdc1bf3d67a0f888e68df16a4c789f625c308,1488,1984,L
fabric_stain_pilot/test/stain/226.jpg,test/stain,stain,stain/226.jpg,c1b934011b86cb087e2373098988dace41e1e08cf4252440c42e2ad090d30a73,1488,1984,L
fabric_stain_pilot/test/stain/227.jpg,test/stain,stain,stain/227.jpg,e809a2c164aedd3b6823c790503642a014c40dcaab47a9cc335cb7b088fb999a,1984,1488,L
fabric_stain_pilot/test/stain/228.jpg,test/stain,stain,stain/228.jpg,e6b184d6551f6c808d67f4ff91c6726c65e854d5e4f9c4db6891fa80f5b8d4dc,1984,1488,L
fabric_stain_pilot/test/stain/229.jpg,test/stain,stain,stain/229.jpg,98ee6e9548f1a76aafe70ac26342059f98ad7e7af2e5a3cfc6d04d183f96753e,1488,1984,L
fabric_stain_pilot/test/stain/23.jpg,test/stain,stain,stain/23.jpg,6d8c42603202550955fd2e90a676d94cf27200575aac682b832cdece9a52476c,1984,1488,L
fabric_stain_pilot/test/stain/230.jpg,test/stain,stain,stain/230.jpg,a2f8cc724e40d87d5ec51ad66111ae4fe149eb229f810a2bcf909e5769355862,1488,1984,L
fabric_stain_pilot/test/stain/231.jpg,test/stain,stain,stain/231.jpg,981dcef69e6927799d07c8c7bb7406441438474e2847186c085058ea4362420f,1488,1984,L
fabric_stain_pilot/test/stain/232.jpg,test/stain,stain,stain/232.jpg,402acb052fdb216463b1f38523fcd8923156f6d2b7e01a56ad634a57f7192ed4,1488,1984,L
fabric_stain_pilot/test/stain/233.jpg,test/stain,stain,stain/233.jpg,9e33db40bdcac743c0ae4701d218a9902fc580fae69ca6cebc2c66385fbc7d3f,1488,1984,L
fabric_stain_pilot/test/stain/234.jpg,test/stain,stain,stain/234.jpg,29434f39b3c3f781ad3f6c6ce576a342d5ce952ba89a36dc658d4366053ac6cc,1488,1984,L
fabric_stain_pilot/test/stain/235.jpg,test/stain,stain,stain/235.jpg,556fc0cd8ebacfb7a26e8c7c53b58cd791c542bb66882025563e9942a931ab4f,1488,1984,L
fabric_stain_pilot/test/stain/236.jpg,test/stain,stain,stain/236.jpg,14a601a3847b66e3c30945db3f09c797171010323fe30d2aee85017283cebf57,1488,1984,L
fabric_stain_pilot/test/stain/237.jpg,test/stain,stain,stain/237.jpg,a50df26f7f52f13a114e759bb65cd94bac2ae801cab6dd229b690f63ad8257b8,1984,1488,L
fabric_stain_pilot/test/stain/238.jpg,test/stain,stain,stain/238.jpg,0357d76b9cb7717d5cb0e3d2ca037bfeb22bbde794126501a8fd2aaf2f090b60,1984,1488,L
fabric_stain_pilot/test/stain/239.jpg,test/stain,stain,stain/239.jpg,57c83f25c83c8737a49ca6bf00def787079c90b28e53a2f73b16f15e223c94c2,1984,1488,L
fabric_stain_pilot/test/stain/24.jpg,test/stain,stain,stain/24.jpg,6c6bad169e55dcea12ae30c48d5a27092c16b1ea9429edc5f1b475f87d12cae0,1984,1488,L
fabric_stain_pilot/test/stain/240.jpg,test/stain,stain,stain/240.jpg,7cd7939dd201988fedcd78feb3d19d7542bc6cc9c46041a271c2100592e837b9,1984,1488,L
fabric_stain_pilot/test/stain/241.jpg,test/stain,stain,stain/241.jpg,12792ff2ae4a0334bb0a5d48c8aa70580fbd9ba7383f191a3f5a9412d150f9bf,1984,1488,L
fabric_stain_pilot/test/stain/242.jpg,test/stain,stain,stain/242.jpg,ecab78d67a868bef8abd29feda4752294400e6217f353e793123934568cc87e2,1984,1488,L
fabric_stain_pilot/test/stain/243.jpg,test/stain,stain,stain/243.jpg,12bb9807ca3dbff7f1220eef4558a4a84ab73d3339d7d87c35c58b463d24a343,1984,1488,L
fabric_stain_pilot/test/stain/244.jpg,test/stain,stain,stain/244.jpg,07f26512e373166399fd47c16ef78c53413731502c988de4012b977efe67b7cd,1984,1488,L
fabric_stain_pilot/test/stain/245.jpg,test/stain,stain,stain/245.jpg,869c0477993f4494f52ceacfaebe19ce65ac62b647efed9fb58b22b0f1294d99,1984,1488,L
fabric_stain_pilot/test/stain/246.jpg,test/stain,stain,stain/246.jpg,63729413a1e76ab4725cb1bc9a85f4b59d701ca360ec110ee9551c566519235b,1984,1488,L
fabric_stain_pilot/test/stain/247.jpg,test/stain,stain,stain/247.jpg,526c77d00d6cbfffd807db05d59e3ebc3cd241fc70dbae95af9f5f7790bc436f,1984,1488,L
fabric_stain_pilot/test/stain/248.jpg,test/stain,stain,stain/248.jpg,14abf4b46381e25ce633e46d2c5cc84db17318a136fec7f2ce3a7fa6f763c39c,1984,1488,L
fabric_stain_pilot/test/stain/249.jpg,test/stain,stain,stain/249.jpg,e9a1a089c0ee742470f07ac3db775e9e59524517de4e929306687a501d5f5268,1984,1488,L
fabric_stain_pilot/test/stain/25.jpg,test/stain,stain,stain/25.jpg,0b70314eab695d1a237afe07dfb3dc0aa12120d0cfce1fc2ef68b8b7690efa04,1984,1488,L
fabric_stain_pilot/test/stain/250.jpg,test/stain,stain,stain/250.jpg,013fbc8e583e7395ba2d52aa7ae9d253d7a8ec75f1619ca4bd52bfaf24ebbb2b,1984,1488,L
fabric_stain_pilot/test/stain/251.jpg,test/stain,stain,stain/251.jpg,d42255628f4c4ea2ed7a682a7e3cc6bbbc1dfa549556ac92e73145950c591809,1984,1488,L
fabric_stain_pilot/test/stain/252.jpg,test/stain,stain,stain/252.jpg,9947d0f9af51c198b12eb8453f5dd6d5252949db1f6cb34e0338640877117779,1984,1488,L
fabric_stain_pilot/test/stain/253.jpg,test/stain,stain,stain/253.jpg,8ac0c96b18daf9e2610116deece1009232f0e4767238bfefabf5bf43d01a1b9f,1984,1488,L
fabric_stain_pilot/test/stain/254.jpg,test/stain,stain,stain/254.jpg,059a75a938ff474119a677b0a0b8e14f039bd5f69470ca884528f6826ae2f48f,1984,1488,L
fabric_stain_pilot/test/stain/255.jpg,test/stain,stain,stain/255.jpg,d274408b03a122d50704c1682ce6275e9cdc0a4d264b4b9d06d57692dd4ec9ba,1984,1488,L
fabric_stain_pilot/test/stain/256.jpg,test/stain,stain,stain/256.jpg,b7e5165ab0d9dddb08c7204212b4099f63f456989a5a66ebd23d5ef0acfe5b85,1984,1488,L
fabric_stain_pilot/test/stain/257.jpg,test/stain,stain,stain/257.jpg,04d0da359d32b9ef911094489ab6ed77a0b7eb74cab0b05b550cad5a18a6eae0,1984,1488,L
fabric_stain_pilot/test/stain/258.jpg,test/stain,stain,stain/258.jpg,be97481a1de215a7566feaaa9b73fc22259adca50b72258c0c938cfbd12e87d4,1984,1488,L
fabric_stain_pilot/test/stain/259.jpg,test/stain,stain,stain/259.jpg,0da0b6159ad1c31e12cea2d58aa499deef75f75a8cb9cc66c152f8e478a9736e,1984,1488,L
fabric_stain_pilot/test/stain/26.jpg,test/stain,stain,stain/26.jpg,d6a461664bb6ed89d18925aa616f08fdf00e2b52892c78bbaf1beee2c447af23,1984,1488,L
fabric_stain_pilot/test/stain/260.jpg,test/stain,stain,stain/260.jpg,71c9a81b34b11cbef0656b789d1344a3d79b201eac58604158e6d839fdbbaab6,1984,1488,L
fabric_stain_pilot/test/stain/261.jpg,test/stain,stain,stain/261.jpg,f8ab16c4bd8919561c7d9e0455c3b4cb82d62e4bb95ea50de04cd85f91999009,1984,1488,L
fabric_stain_pilot/test/stain/262.jpg,test/stain,stain,stain/262.jpg,12555e966ff525af1144cfb0fd2e5e6102c3700ac2df851c842c34ea51cac794,1984,1488,L
fabric_stain_pilot/test/stain/263.jpg,test/stain,stain,stain/263.jpg,62e4f4e4765671f03559c823a329075d99350b4317024ac31f0d04274bbdb449,1984,1488,L
fabric_stain_pilot/test/stain/264.jpg,test/stain,stain,stain/264.jpg,0ef43abbf2c97bc18958642b55b7a70e043ae8cfbf875526ccf6c8a87606908c,1984,1488,L
fabric_stain_pilot/test/stain/265.jpg,test/stain,stain,stain/265.jpg,6ab4ec212e2221dade740af7defee7e5efe954310b465d1d5f08329da7c82795,1984,1488,L
fabric_stain_pilot/test/stain/266.jpg,test/stain,stain,stain/266.jpg,1b8c573534f213dfc47dbe3a9e1f8b9d8406a2f930240d8c274d1e66fb75844b,1984,1488,L
fabric_stain_pilot/test/stain/267.jpg,test/stain,stain,stain/267.jpg,905f0eeaf2885bad819a347619b6b83b5644ef72c5f91e86254f4adac49515db,1984,1488,L
fabric_stain_pilot/test/stain/268.jpg,test/stain,stain,stain/268.jpg,083dc15b11c446076c037d3724876e09cbb04237c7670fd36156c53dea99f15b,1984,1488,L
fabric_stain_pilot/test/stain/269.jpg,test/stain,stain,stain/269.jpg,211580e4b51a2ef73a3db79c323151972f7037bffbedf82d8b8f1db9cf273fe9,1984,1488,L
fabric_stain_pilot/test/stain/27.jpg,test/stain,stain,stain/27.jpg,7ca9a64f9f5c38188fb174b450883d5aa1934e8ebc7fc4f982ec32735872755c,1984,1488,L
fabric_stain_pilot/test/stain/270.jpg,test/stain,stain,stain/270.jpg,1d032fa80dec1e1886c67e87f13fbd13ce6de038f3c33a34a12ed4afb7794a6e,1984,1488,L
fabric_stain_pilot/test/stain/271.jpg,test/stain,stain,stain/271.jpg,ad0169cf0ae6fec9991b47b536b27cfff76543bb8dcf50551c7376ff614de91d,1984,1488,L
fabric_stain_pilot/test/stain/272.jpg,test/stain,stain,stain/272.jpg,a36dac64481819a52b64bf5ce2a8ea668030383869ad89eebaa19fdb80ccddf1,1984,1488,L
fabric_stain_pilot/test/stain/273.jpg,test/stain,stain,stain/273.jpg,715ea6f7f1155eeb676a9ec811ded4b5cb76e1596237e6ffc448586577353f90,1984,1488,L
fabric_stain_pilot/test/stain/274.jpg,test/stain,stain,stain/274.jpg,7ddeb2ddb9bcba89d548f174eb407d61370f7e26ed312dc8f1e4d7e5651fc92a,1984,1488,L
fabric_stain_pilot/test/stain/275.jpg,test/stain,stain,stain/275.jpg,dc3d0a04b58dd0fdbf3f446986a87fdee2056b577291e3355f9948acfe803e8a,1984,1488,L
fabric_stain_pilot/test/stain/276.jpg,test/stain,stain,stain/276.jpg,81043eecbb7a4d0a6bd887f78ad76f7a72cc60596646dbb47fe65376546421dc,1984,1488,L
fabric_stain_pilot/test/stain/277.jpg,test/stain,stain,stain/277.jpg,1710135f259d6dcc60d8f2f4bf5942c666d47bd725ca12a13ae2afa1028598b5,1984,1488,L
fabric_stain_pilot/test/stain/278.jpg,test/stain,stain,stain/278.jpg,672fd159cd0baf6dba13208c7d0fe2b966f64e8a25d8ca4e1d523f587c96583f,1984,1488,L
fabric_stain_pilot/test/stain/279.jpg,test/stain,stain,stain/279.jpg,d5c974d0ca61e5bfb21792eb43ac55edc803547a82d534237f5586e74038ae4e,1984,1488,L
fabric_stain_pilot/test/stain/28.jpg,test/stain,stain,stain/28.jpg,939f55a41e339c0123abe02fd6b7bda88089906ffbe792f7e262c271326056d0,1984,1488,L
fabric_stain_pilot/test/stain/280.jpg,test/stain,stain,stain/280.jpg,5a48c6e2d9183142d10c815fb9d9c6cd0910ec10a67f7f0810f05e26b7ba8ac3,1984,1488,L
fabric_stain_pilot/test/stain/281.jpg,test/stain,stain,stain/281.jpg,5a1f05cf25165f4fb926424efb4ca8c2dc569bd3126df28a69a64492fa8caba3,1984,1488,L
fabric_stain_pilot/test/stain/282.jpg,test/stain,stain,stain/282.jpg,a087100e4be38907b40c1423849860185ee62c9d0e75d4c0af5f66c8cfe0a27e,1984,1488,L
fabric_stain_pilot/test/stain/283.jpg,test/stain,stain,stain/283.jpg,4d59fa7e05d6e851dfc223fa15f6c494eca7b4af8cd98f9629612cec6a8712e1,1984,1488,L
fabric_stain_pilot/test/stain/284.jpg,test/stain,stain,stain/284.jpg,375302c9e7a995b3a0ecd93c34708216593aaa724e3261a022343facbe2f7628,1984,1488,L
fabric_stain_pilot/test/stain/285.jpg,test/stain,stain,stain/285.jpg,10d0d68ce3a9bf70db514bcc4af45d7fb2e08b45c726cc9d2cdcfc8b0da0e4c9,1984,1488,L
fabric_stain_pilot/test/stain/286.jpg,test/stain,stain,stain/286.jpg,91cc734b7a980ec8d6447093556e0adcb993cff28774a4cdb7351362ca02f393,1984,1488,L
fabric_stain_pilot/test/stain/287.jpg,test/stain,stain,stain/287.jpg,d228d76977a13eb86a56f9b9ff9dd8817b4685bbba0d69a18c622d9ac7b2b7ed,1984,1488,L
fabric_stain_pilot/test/stain/288.jpg,test/stain,stain,stain/288.jpg,50a85bb35f6d7d02eb7b1442f99dcb13f0fba9379cf1528fd210947d19ddc5dd,1984,1488,L
fabric_stain_pilot/test/stain/289.jpg,test/stain,stain,stain/289.jpg,9e8b64647aba6387c78d918c4f374dfbb21b0da14d43cdcf4dfdec5b2457d0bf,1984,1488,L
fabric_stain_pilot/test/stain/29.jpg,test/stain,stain,stain/29.jpg,ae553bf4c6eb92847727aec3f446450a54555f2278e8087b98ac10fe7a08e06c,1984,1488,L
fabric_stain_pilot/test/stain/290.jpg,test/stain,stain,stain/290.jpg,4e5edb339b2863382f602f2bf0ac4af2a2ded9329433c08f3609ba1ed723f440,1984,1488,L
fabric_stain_pilot/test/stain/291.jpg,test/stain,stain,stain/291.jpg,017fd48da29b79c285841a143bdd322caade115d07c622896e616adeece0954f,1984,1488,L
fabric_stain_pilot/test/stain/292.jpg,test/stain,stain,stain/292.jpg,51841c6809b5216bcb91919498ee5ca0387c03ac3dc727eb37ff8a3eced5173c,1984,1488,L
fabric_stain_pilot/test/stain/293.jpg,test/stain,stain,stain/293.jpg,59b3bfceef2551c0ba4645bbff88493d682d970598be701c28da807ffca133df,1488,1984,L
fabric_stain_pilot/test/stain/294.jpg,test/stain,stain,stain/294.jpg,c3b3387e8e64a044f074caa066a0f67e030602069b868d8787fd892e4df19cab,1488,1984,L
fabric_stain_pilot/test/stain/295.jpg,test/stain,stain,stain/295.jpg,81029782e4662d9a9d26bbe963e5e2a81ac9a13755f1478d7f54ca2d06967d89,1488,1984,L
fabric_stain_pilot/test/stain/296.jpg,test/stain,stain,stain/296.jpg,7bea1329a694b3ee478d14c8fd45186af4a74049b51f29a31bcc3009aedfd3f4,1488,1984,L
fabric_stain_pilot/test/stain/297.jpg,test/stain,stain,stain/297.jpg,8065f0cbdc2ade5b709fb953d7c0e5461d83d75ef1e7ce93f47083c461129ecb,1488,1984,L
fabric_stain_pilot/test/stain/298.jpg,test/stain,stain,stain/298.jpg,dbdb936ae26f707b9b3d2c6d04602782c3f3111f2f2951472c7a6493a303c715,1488,1984,L
fabric_stain_pilot/test/stain/299.jpg,test/stain,stain,stain/299.jpg,f5d04eaf815bf45fd68b42654694ade3bd69ed1a2f3a57ee927d1a80c1395640,1488,1984,L
fabric_stain_pilot/test/stain/3.jpg,test/stain,stain,stain/3.jpg,db789bb0ad632a9112627700c6801835250661988955ab38699e3fd7dcc7b6c4,1984,1488,L
fabric_stain_pilot/test/stain/30.jpg,test/stain,stain,stain/30.jpg,5418164b823d7b5fe566b82c89cae69ada951d9a40e8d4e547e503093682143e,1984,1488,L
fabric_stain_pilot/test/stain/300.jpg,test/stain,stain,stain/300.jpg,f7e7801b2e17e8acb5bcc634f508c8af9f80c41d23284789681120f5bec248fd,1488,1984,L
fabric_stain_pilot/test/stain/301.jpg,test/stain,stain,stain/301.jpg,4134dc772eba0dbce91aa983b8a1e4e7808a7eefd4409d21d5d4291b85d2cbd4,1488,1984,L
fabric_stain_pilot/test/stain/302.jpg,test/stain,stain,stain/302.jpg,4c9c901672587ab67f7af53e5d1b2d8261f3ff2a198e5a979337c184ba686112,1488,1984,L
fabric_stain_pilot/test/stain/303.jpg,test/stain,stain,stain/303.jpg,aad8de0dee8e4730456d362a81953db3bc6950fdc2717e578a513ee19cbca41e,1488,1984,L
fabric_stain_pilot/test/stain/304.jpg,test/stain,stain,stain/304.jpg,66f3b111da3c46bc199e35ecf52a48f3adc78e12022df83fa3422471e361cc41,1488,1984,L
fabric_stain_pilot/test/stain/305.jpg,test/stain,stain,stain/305.jpg,ea9d8f74bc39b657a4deb60ca48849a0b9a53ed1987d95de689610d8fd58164c,1488,1984,L
fabric_stain_pilot/test/stain/306.jpg,test/stain,stain,stain/306.jpg,2233afe86ba59b80184367394cdf6bf9d4380d9b6b63d3133544266b424362f0,1488,1984,L
fabric_stain_pilot/test/stain/307.jpg,test/stain,stain,stain/307.jpg,b7f9e435f95c0a7d4db13900c984e65edf128bd062071dfa83353fe353b1af75,1488,1984,L
fabric_stain_pilot/test/stain/308.jpg,test/stain,stain,stain/308.jpg,3fe7ea81a7079a757838830b801b3219cecff9c9412cbdef55e57238557493c0,1488,1984,L
fabric_stain_pilot/test/stain/309.jpg,test/stain,stain,stain/309.jpg,c7a3e626cbbfb0028a2a50516109f3e9963475d6b05846803b669b87014c1066,1488,1984,L
fabric_stain_pilot/test/stain/31.jpg,test/stain,stain,stain/31.jpg,dbbb6ffe01211da77004fcf0fe63a7e211f2eb505ecf3251eab47e11f27783d3,1488,1984,L
fabric_stain_pilot/test/stain/310.jpg,test/stain,stain,stain/310.jpg,95a22462d2d7caa9fd2601293fb70acc6d949ed502752bfe006e266b82b17b4a,1488,1984,L
fabric_stain_pilot/test/stain/311.jpg,test/stain,stain,stain/311.jpg,f981d38f8dc4dbf7e3b2fbc22d27d9a1bae49f2a6fa11f1398a91239ce1e9b30,1984,1488,L
fabric_stain_pilot/test/stain/312.jpg,test/stain,stain,stain/312.jpg,c4a3ca73dedd2774bd3f0fa7f0e16c95e0b61e7805c99474200a5e8ae9f6385e,1984,1488,L
fabric_stain_pilot/test/stain/313.jpg,test/stain,stain,stain/313.jpg,edb78bf38f63160b95798e35ec59cd7b4a7fa70e4540bd51e51ae1cd258e4b50,1984,1488,L
fabric_stain_pilot/test/stain/314.jpg,test/stain,stain,stain/314.jpg,2f8dabcb36d1319c028b91346d0867bebc66bbf2479c0b02f2ae6ea18d27bc45,1984,1488,L
fabric_stain_pilot/test/stain/315.jpg,test/stain,stain,stain/315.jpg,a3b68c104917cf60424eaa380c2c8014f36ee7bd1704b0c11d0d4feb7b194e32,1984,1488,L
